assetId,category,currentFilename,currentSvgPath,currentWebpPath,displayTitle,proposedCleanStem,proposedSvgObjectKey,proposedWebpObjectKey,reasonCodes,confidence,likelyHubPages,ownerDecision,ownerNotes
mythology__fantasy-mythology-dragons-mutant-dragon__4138e5df6c,mythology,fantasy-mythology-dragons-mutant-dragon-4138e5df6c.svg,pipeline/r2-upload/coloring-pages/svg/mythology/fantasy-mythology-dragons-mutant-dragon-4138e5df6c.svg,pipeline/r2-upload/coloring-pages/webp/mythology/fantasy-mythology-dragons-mutant-dragon-4138e5df6c.webp,Fantasy Mythology Dragons Mutant Dragon,fantasy-mythology-dragons-mutant-dragon-4138e5df6c,coloring-pages/svg/mythology/fantasy-mythology-dragons-mutant-dragon-4138e5df6c.svg,coloring-pages/webp/mythology/fantasy-mythology-dragons-mutant-dragon-4138e5df6c.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages|/coloring-pages/fantasy|/coloring-pages/fantasy-creatures|/coloring-pages/mythology,,
mythology__fantasy-mythology-dragons-nightmare-dragon__74fe4cc494,mythology,fantasy-mythology-dragons-nightmare-dragon-74fe4cc494.svg,pipeline/r2-upload/coloring-pages/svg/mythology/fantasy-mythology-dragons-nightmare-dragon-74fe4cc494.svg,pipeline/r2-upload/coloring-pages/webp/mythology/fantasy-mythology-dragons-nightmare-dragon-74fe4cc494.webp,Fantasy Mythology Dragons Nightmare Dragon,fantasy-mythology-dragons-nightmare-dragon-74fe4cc494,coloring-pages/svg/mythology/fantasy-mythology-dragons-nightmare-dragon-74fe4cc494.svg,coloring-pages/webp/mythology/fantasy-mythology-dragons-nightmare-dragon-74fe4cc494.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages|/coloring-pages/fantasy|/coloring-pages/fantasy-creatures|/coloring-pages/mythology,,
mythology__fantasy-mythology-dragons-obsidian-dragon__497192e27e,mythology,fantasy-mythology-dragons-obsidian-dragon-497192e27e.svg,pipeline/r2-upload/coloring-pages/svg/mythology/fantasy-mythology-dragons-obsidian-dragon-497192e27e.svg,pipeline/r2-upload/coloring-pages/webp/mythology/fantasy-mythology-dragons-obsidian-dragon-497192e27e.webp,Fantasy Mythology Dragons Obsidian Dragon,fantasy-mythology-dragons-obsidian-dragon-497192e27e,coloring-pages/svg/mythology/fantasy-mythology-dragons-obsidian-dragon-497192e27e.svg,coloring-pages/webp/mythology/fantasy-mythology-dragons-obsidian-dragon-497192e27e.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages|/coloring-pages/fantasy|/coloring-pages/fantasy-creatures|/coloring-pages/mythology,,
mythology__fantasy-mythology-dragons-phantom-dragon__f203b16801,mythology,fantasy-mythology-dragons-phantom-dragon-f203b16801.svg,pipeline/r2-upload/coloring-pages/svg/mythology/fantasy-mythology-dragons-phantom-dragon-f203b16801.svg,pipeline/r2-upload/coloring-pages/webp/mythology/fantasy-mythology-dragons-phantom-dragon-f203b16801.webp,Fantasy Mythology Dragons Phantom Dragon,fantasy-mythology-dragons-phantom-dragon-f203b16801,coloring-pages/svg/mythology/fantasy-mythology-dragons-phantom-dragon-f203b16801.svg,coloring-pages/webp/mythology/fantasy-mythology-dragons-phantom-dragon-f203b16801.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages|/coloring-pages/fantasy|/coloring-pages/fantasy-creatures|/coloring-pages/mythology,,
mythology__fantasy-mythology-dragons-poison-dragon__c11ae50cc0,mythology,fantasy-mythology-dragons-poison-dragon-c11ae50cc0.svg,pipeline/r2-upload/coloring-pages/svg/mythology/fantasy-mythology-dragons-poison-dragon-c11ae50cc0.svg,pipeline/r2-upload/coloring-pages/webp/mythology/fantasy-mythology-dragons-poison-dragon-c11ae50cc0.webp,Fantasy Mythology Dragons Poison Dragon,fantasy-mythology-dragons-poison-dragon-c11ae50cc0,coloring-pages/svg/mythology/fantasy-mythology-dragons-poison-dragon-c11ae50cc0.svg,coloring-pages/webp/mythology/fantasy-mythology-dragons-poison-dragon-c11ae50cc0.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages|/coloring-pages/fantasy|/coloring-pages/fantasy-creatures|/coloring-pages/mythology,,
mythology__fantasy-mythology-dragons-river-dragon__251adf6741,mythology,fantasy-mythology-dragons-river-dragon-251adf6741.svg,pipeline/r2-upload/coloring-pages/svg/mythology/fantasy-mythology-dragons-river-dragon-251adf6741.svg,pipeline/r2-upload/coloring-pages/webp/mythology/fantasy-mythology-dragons-river-dragon-251adf6741.webp,Fantasy Mythology Dragons River Dragon,fantasy-mythology-dragons-river-dragon-251adf6741,coloring-pages/svg/mythology/fantasy-mythology-dragons-river-dragon-251adf6741.svg,coloring-pages/webp/mythology/fantasy-mythology-dragons-river-dragon-251adf6741.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages|/coloring-pages/fantasy|/coloring-pages/fantasy-creatures|/coloring-pages/mythology,,
mythology__fantasy-mythology-dragons-ruby-dragon__4a4ef9b99f,mythology,fantasy-mythology-dragons-ruby-dragon-4a4ef9b99f.svg,pipeline/r2-upload/coloring-pages/svg/mythology/fantasy-mythology-dragons-ruby-dragon-4a4ef9b99f.svg,pipeline/r2-upload/coloring-pages/webp/mythology/fantasy-mythology-dragons-ruby-dragon-4a4ef9b99f.webp,Fantasy Mythology Dragons Ruby Dragon,fantasy-mythology-dragons-ruby-dragon-4a4ef9b99f,coloring-pages/svg/mythology/fantasy-mythology-dragons-ruby-dragon-4a4ef9b99f.svg,coloring-pages/webp/mythology/fantasy-mythology-dragons-ruby-dragon-4a4ef9b99f.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages|/coloring-pages/fantasy|/coloring-pages/fantasy-creatures|/coloring-pages/mythology,,
mythology__fantasy-mythology-dragons-shadow-dragon__75002e2861,mythology,fantasy-mythology-dragons-shadow-dragon-75002e2861.svg,pipeline/r2-upload/coloring-pages/svg/mythology/fantasy-mythology-dragons-shadow-dragon-75002e2861.svg,pipeline/r2-upload/coloring-pages/webp/mythology/fantasy-mythology-dragons-shadow-dragon-75002e2861.webp,Fantasy Mythology Dragons Shadow Dragon,fantasy-mythology-dragons-shadow-dragon-75002e2861,coloring-pages/svg/mythology/fantasy-mythology-dragons-shadow-dragon-75002e2861.svg,coloring-pages/webp/mythology/fantasy-mythology-dragons-shadow-dragon-75002e2861.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages|/coloring-pages/fantasy|/coloring-pages/fantasy-creatures|/coloring-pages/mythology,,
mythology__fantasy-mythology-dragons-skeletal-dragon__d608fc022a,mythology,fantasy-mythology-dragons-skeletal-dragon-d608fc022a.svg,pipeline/r2-upload/coloring-pages/svg/mythology/fantasy-mythology-dragons-skeletal-dragon-d608fc022a.svg,pipeline/r2-upload/coloring-pages/webp/mythology/fantasy-mythology-dragons-skeletal-dragon-d608fc022a.webp,Fantasy Mythology Dragons Skeletal Dragon,fantasy-mythology-dragons-skeletal-dragon-d608fc022a,coloring-pages/svg/mythology/fantasy-mythology-dragons-skeletal-dragon-d608fc022a.svg,coloring-pages/webp/mythology/fantasy-mythology-dragons-skeletal-dragon-d608fc022a.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages|/coloring-pages/fantasy|/coloring-pages/fantasy-creatures|/coloring-pages/mythology,,
mythology__fantasy-mythology-dragons-stone-dragon__17b622a032,mythology,fantasy-mythology-dragons-stone-dragon-17b622a032.svg,pipeline/r2-upload/coloring-pages/svg/mythology/fantasy-mythology-dragons-stone-dragon-17b622a032.svg,pipeline/r2-upload/coloring-pages/webp/mythology/fantasy-mythology-dragons-stone-dragon-17b622a032.webp,Fantasy Mythology Dragons Stone Dragon,fantasy-mythology-dragons-stone-dragon-17b622a032,coloring-pages/svg/mythology/fantasy-mythology-dragons-stone-dragon-17b622a032.svg,coloring-pages/webp/mythology/fantasy-mythology-dragons-stone-dragon-17b622a032.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages|/coloring-pages/fantasy|/coloring-pages/fantasy-creatures|/coloring-pages/mythology,,
mythology__fantasy-mythology-dragons-storm-dragon__288ac1b5b8,mythology,fantasy-mythology-dragons-storm-dragon-288ac1b5b8.svg,pipeline/r2-upload/coloring-pages/svg/mythology/fantasy-mythology-dragons-storm-dragon-288ac1b5b8.svg,pipeline/r2-upload/coloring-pages/webp/mythology/fantasy-mythology-dragons-storm-dragon-288ac1b5b8.webp,Fantasy Mythology Dragons Storm Dragon,fantasy-mythology-dragons-storm-dragon-288ac1b5b8,coloring-pages/svg/mythology/fantasy-mythology-dragons-storm-dragon-288ac1b5b8.svg,coloring-pages/webp/mythology/fantasy-mythology-dragons-storm-dragon-288ac1b5b8.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages|/coloring-pages/fantasy|/coloring-pages/fantasy-creatures|/coloring-pages/mythology,,
mythology__fantasy-mythology-dragons-sun-dragon__419f76c99f,mythology,fantasy-mythology-dragons-sun-dragon-419f76c99f.svg,pipeline/r2-upload/coloring-pages/svg/mythology/fantasy-mythology-dragons-sun-dragon-419f76c99f.svg,pipeline/r2-upload/coloring-pages/webp/mythology/fantasy-mythology-dragons-sun-dragon-419f76c99f.webp,Fantasy Mythology Dragons Sun Dragon,fantasy-mythology-dragons-sun-dragon-419f76c99f,coloring-pages/svg/mythology/fantasy-mythology-dragons-sun-dragon-419f76c99f.svg,coloring-pages/webp/mythology/fantasy-mythology-dragons-sun-dragon-419f76c99f.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages|/coloring-pages/fantasy|/coloring-pages/fantasy-creatures|/coloring-pages/mythology,,
mythology__fantasy-mythology-dragons-swamp-dragon__08f6c6536b,mythology,fantasy-mythology-dragons-swamp-dragon-08f6c6536b.svg,pipeline/r2-upload/coloring-pages/svg/mythology/fantasy-mythology-dragons-swamp-dragon-08f6c6536b.svg,pipeline/r2-upload/coloring-pages/webp/mythology/fantasy-mythology-dragons-swamp-dragon-08f6c6536b.webp,Fantasy Mythology Dragons Swamp Dragon,fantasy-mythology-dragons-swamp-dragon-08f6c6536b,coloring-pages/svg/mythology/fantasy-mythology-dragons-swamp-dragon-08f6c6536b.svg,coloring-pages/webp/mythology/fantasy-mythology-dragons-swamp-dragon-08f6c6536b.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages|/coloring-pages/fantasy|/coloring-pages/fantasy-creatures|/coloring-pages/mythology,,
mythology__fantasy-mythology-dragons-thunder-dragon__ba65683680,mythology,fantasy-mythology-dragons-thunder-dragon-ba65683680.svg,pipeline/r2-upload/coloring-pages/svg/mythology/fantasy-mythology-dragons-thunder-dragon-ba65683680.svg,pipeline/r2-upload/coloring-pages/webp/mythology/fantasy-mythology-dragons-thunder-dragon-ba65683680.webp,Fantasy Mythology Dragons Thunder Dragon,fantasy-mythology-dragons-thunder-dragon-ba65683680,coloring-pages/svg/mythology/fantasy-mythology-dragons-thunder-dragon-ba65683680.svg,coloring-pages/webp/mythology/fantasy-mythology-dragons-thunder-dragon-ba65683680.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages|/coloring-pages/fantasy|/coloring-pages/fantasy-creatures|/coloring-pages/mythology,,
nature__camping-in-the-woods-campfire-marshmellow__01497ca28a,nature,camping-in-the-woods-campfire-marshmellow-01497ca28a.svg,pipeline/r2-upload/coloring-pages/svg/nature/camping-in-the-woods-campfire-marshmellow-01497ca28a.svg,pipeline/r2-upload/coloring-pages/webp/nature/camping-in-the-woods-campfire-marshmellow-01497ca28a.webp,Camping In The Woods Campfire Marshmellow,camping-in-the-woods-campfire-marshmellow-01497ca28a,coloring-pages/svg/nature/camping-in-the-woods-campfire-marshmellow-01497ca28a.svg,coloring-pages/webp/nature/camping-in-the-woods-campfire-marshmellow-01497ca28a.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages,,
nature__forest__0ee1cc3333,nature,forest-0ee1cc3333.svg,pipeline/r2-upload/coloring-pages/svg/nature/forest-0ee1cc3333.svg,pipeline/r2-upload/coloring-pages/webp/nature/forest-0ee1cc3333.webp,Forest,forest-0ee1cc3333,coloring-pages/svg/nature/forest-0ee1cc3333.svg,coloring-pages/webp/nature/forest-0ee1cc3333.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages|/coloring-pages/forest,,
space__chatgpt-image-may-1-2025-12-50-41-am__3e13c05f13,space,chatgpt-image-may-1-2025-12-50-41-am-3e13c05f13.svg,pipeline/r2-upload/coloring-pages/svg/space/chatgpt-image-may-1-2025-12-50-41-am-3e13c05f13.svg,pipeline/r2-upload/coloring-pages/webp/space/chatgpt-image-may-1-2025-12-50-41-am-3e13c05f13.webp,"ChatGPT Image May 1, 2025, 12 50 41 AM",space-3e13c05f13,coloring-pages/svg/space/space-3e13c05f13.svg,coloring-pages/webp/space/space-3e13c05f13.webp,ai_export_name|generic_name|timestamp_name|category_mismatch|manual_review_required,manual_review,/coloring-pages,,
